23
13301153406	116.462244	39.968901	0	35836658	1351023799	20111104112504	058	40
13301153406	116.467332	39.973471	0	35835872	35835984	20111104112540	078	40
13301153406	116.469163	39.975128	1	35835984	36551833	20111104112552	069	40
13301153406	116.469456	39.975394	1	35835984	36551833	20111104112554	069	38
13301153406	116.470859	39.976668	0	35835984	36551833	20111104112604	069	40
13301153406	116.472590	39.978239	1	36551833	36551834	20111104112616	071	40
13301153406	116.474405	39.979887	1	36551834	35855291	20111104112628	073	40
13301153406	116.476294	39.981583	1	35855291	35855292	20111104112640	076	40
13301153406	116.478205	39.983291	1	35855291	35855292	20111104112652	076	40
13301153406	116.480101	39.984999	0	35855292	244466867	20111104112704	073	40
13301153406	116.482013	39.986728	1	35855292	244466867	20111104112716	082	40
13301153406	116.484177	39.988684	0	688155166	688155896	20111104112728	086	40
13301153406	116.486402	39.990693	1	688155166	688155896	20111104112740	089	40
13301153406	116.488462	39.992559	1	403081277	244466869	20111104112752	076	40
13301153406	116.505183	40.007655	0	265709369	265709367	20111104112754	086	40
13301153406	116.490358	39.994294	1	403081277	244466869	20111104112804	078	40
13301153406	116.492460	39.996210	1	244466869	244466870	20111104112816	088	38
13301153406	116.494701	39.998235	1	244466869	244466870	20111104112828	084	40
13301153406	116.496911	40.000188	1	403081259	403081287	20111104112840	080	40
13301153406	116.498804	40.001917	1	244466871	265709373	20111104112852	071	40
13301153406	116.500584	40.003520	1	265709373	265709371	20111104112904	071	40
13301153406	116.506715	40.009297	0	72860554	72860557	20111104112940	082	40
13301153406	116.508934	40.011040	1	265709367	265709363	20111104112952	080	40

26
13301156479	116.580574	39.995206	0	906473577	906473580	20111104112459	113	220
13301156479	116.578121	39.992727	1	906473584	906473586	20111104112510	113	212
13301156479	116.576633	39.990464	1	906473591	906473593	20111104112519	110	200
13301156479	116.575696	39.987925	0	906473593	906473597	20111104112529	104	188
13301156479	116.575424	39.985415	1	906473600	906473601	20111104112539	099	182
13301156479	116.575507	39.982970	0	906473602	906473609	20111104112549	093	178
13301156479	116.575709	39.980477	1	906473602	906473609	20111104112559	104	176
13301156479	116.575923	39.977840	0	906473602	906473609	20111104112609	108	176
13301156479	116.576118	39.975423	0	906473602	906473609	20111104112618	108	176
13301156479	116.576313	39.973012	1	906473602	906473609	20111104112627	104	174
13301156479	116.576522	39.970431	1	906473602	906473609	20111104112638	089	176
13301156479	116.576700	39.968237	1	906473602	906473609	20111104112648	089	176
13301156479	116.576987	39.965866	1	906473609	906473611	20111104112659	089	172
13301156479	116.577476	39.963626	1	906473611	906473613	20111104112709	093	168
13301156479	116.577995	39.961031	1	906473613	906473614	20111104112720	099	172
