13301104001,116.356598,39.857340,0,528945479,754399916,20111102000051,0,206
13301104001,116.356623,39.857377,0,528945479,754399916,20111102000134,0,206
13301104001,116.356600,39.857344,0,528945479,754399916,20111102000156,0,206
13301104001,116.356623,39.857377,0,528945479,754399916,20111102000301,0,206
13301104001,116.356613,39.857363,0,528945479,754399916,20111102000401,0,206
13301104001,116.356612,39.857361,0,528945479,754399916,20111102000507,0,206
13301104001,116.356607,39.857353,0,528945479,754399916,20111102000546,0,206
13301104001,116.356615,39.857365,0,528945479,754399916,20111102000607,0,206
13301104001,116.356588,39.857325,0,528945479,754399916,20111102000653,0,206
13301104001,116.356602,39.857346,0,528945479,754399916,20111102000712,0,206
13301104001,116.356587,39.857325,0,528945479,754399916,20111102000757,0,206
13301104001,116.356587,39.857325,0,528945479,754399916,20111102000818,0,206
13301104001,116.356587,39.857324,0,528945479,754399916,20111102000923,0,206
13301104001,116.354973,39.855385,0,605983753,528945485,20111102001206,0,278
13301104001,116.355702,39.856179,0,754399916,754397603,20111102001229,19,218
13301104001,116.354972,39.855384,0,605983753,528945485,20111102001334,0,278
13301104001,116.354966,39.855377,0,605983753,528945485,20111102001435,0,278
13301104001,116.354969,39.855380,0,605983753,528945485,20111102001540,0,278
13301104001,116.354966,39.855377,0,605983753,528945485,20111102001617,0,278
13301104001,116.354957,39.855367,0,605983753,528945485,20111102001640,0,278
13301104001,116.354960,39.855370,0,605983753,528945485,20111102001745,0,278
13301104001,116.354938,39.855345,0,605983753,528945485,20111102001824,0,278
13301104001,116.354956,39.855365,0,605983753,528945485,20111102001846,0,278
13301104001,116.354940,39.855347,0,605983753,528945485,20111102001951,0,278
13301104001,116.354938,39.855345,0,605983753,528945485,20111102002051,0,278
13301104001,116.354916,39.855319,0,605983753,528945485,20111102002135,0,278
13301104001,116.354930,39.855335,0,605983753,528945485,20111102002156,0,278
13301104001,116.354912,39.855314,0,605983753,528945485,20111102002302,0,278
13301104001,116.354900,39.855301,0,605983753,528945485,20111102002402,0,278
13301104001,116.354889,39.855288,0,605983753,528945485,20111102002507,0,278
13301104001,116.354889,39.855289,0,605983753,528945485,20111102002546,0,278
13301104001,116.354894,39.855294,0,605983753,528945485,20111102002608,0,278
13301104001,116.354887,39.855286,0,605983753,528945485,20111102002651,0,278
13301104001,116.354890,39.855290,0,605983753,528945485,20111102002713,0,278
13301104001,116.354888,39.855287,0,605983753,528945485,20111102002756,0,278
13301104001,116.354890,39.855290,0,605983753,528945485,20111102002818,0,278
13301104001,116.354890,39.855290,0,605983753,528945485,20111102002923,0,278
13301104001,116.354887,39.855286,0,605983753,528945485,20111102003108,0,278
13301104001,116.354891,39.855290,0,605983753,528945485,20111102003129,0,278
13301104001,116.354884,39.855282,0,605983753,528945485,20111102003234,0,278
13301104001,116.354891,39.855291,0,605983753,528945485,20111102003315,0,278
13301104001,116.354889,39.855289,0,605983753,528945485,20111102003334,0,278
13301104001,116.354890,39.855289,0,605983753,528945485,20111102003440,0,278
13301104001,116.354887,39.855286,0,605983753,528945485,20111102003545,0,278
13301104001,116.354898,39.855299,0,605983753,528945485,20111102003623,0,278
13301104001,116.354900,39.855301,0,605983753,528945485,20111102003645,0,278
13301104001,116.354897,39.855298,0,605983753,528945485,20111102003751,0,278
13301104001,116.354897,39.855298,0,605983753,528945485,20111102003829,0,278
13301104001,116.354896,39.855297,0,605983753,528945485,20111102003851,0,278
13301104001,116.354894,39.855294,0,605983753,528945485,20111102003956,0,278
13301104001,116.354905,39.855307,0,605983753,528945485,20111102004057,0,278
13301104001,116.354903,39.855304,0,605983753,528945485,20111102004139,0,278
13301104001,116.354904,39.855306,0,605983753,528945485,20111102004202,0,278
13301104001,116.354904,39.855306,0,605983753,528945485,20111102004307,0,278
13301104001,116.354900,39.855301,0,605983753,528945485,20111102004311,0,278
13301104001,116.354899,39.855300,0,605983753,528945485,20111102004407,0,278
13301104001,116.354894,39.855294,0,605983753,528945485,20111102004538,0,278
13301104001,116.354898,39.855299,0,605983753,528945485,20111102004643,0,278
13301104001,116.354895,39.855295,0,605983753,528945485,20111102004721,0,278
13301104001,116.354898,39.855299,0,605983753,528945485,20111102004743,0,278
13301104001,116.354898,39.855298,0,605983753,528945485,20111102004849,0,278
13301104001,116.354895,39.855295,0,605983753,528945485,20111102004949,0,278
13301104001,116.354894,39.855294,0,605983753,528945485,20111102005054,0,278
13301104001,116.354899,39.855300,0,605983753,528945485,20111102005132,0,278
13301104001,116.354899,39.855300,0,605983753,528945485,20111102005155,0,278
13301104001,116.354897,39.855298,0,605983753,528945485,20111102005300,0,278
13301104001,116.354890,39.855290,0,605983753,528945485,20111102005400,0,278
13301104001,116.354898,39.855298,0,605983753,528945485,20111102005442,0,278
13301104001,116.354891,39.855291,0,605983753,528945485,20111102005506,0,278
13301104001,116.354899,39.855300,0,605983753,528945485,20111102005611,0,278
13301104001,116.354901,39.855302,0,605983753,528945485,20111102005650,0,278
13301104001,116.354894,39.855294,0,605983753,528945485,20111102005711,0,278
13301104001,116.354899,39.855300,0,605983753,528945485,20111102005816,0,278
13301104001,116.354899,39.855300,0,605983753,528945485,20111102005917,0,278
13301104001,116.354906,39.855308,0,605983753,528945485,20111102010024,0,278
13301104001,116.354905,39.855307,0,605983753,528945485,20111102010103,0,278
13301104001,116.354901,39.855302,0,605983753,528945485,20111102010125,0,278
13301104001,116.354904,39.855306,0,605983753,528945485,20111102010208,0,278
13301104001,116.354908,39.855310,0,605983753,528945485,20111102010230,0,278
13301104001,116.354901,39.855303,0,605983753,528945485,20111102010335,0,278
13301104001,116.354905,39.855306,0,605983753,528945485,20111102010436,0,278
13301104001,116.354908,39.855310,0,605983753,528945485,20111102010520,0,278
13301104001,116.354904,39.855305,0,605983753,528945485,20111102010541,0,278
13301104001,116.354915,39.855318,0,605983753,528945485,20111102010646,0,278
13301104001,116.354916,39.855319,0,605983753,528945485,20111102010727,0,278
13301104001,116.354908,39.855310,0,605983753,528945485,20111102010747,0,278
13301104001,116.354919,39.855323,0,605983753,528945485,20111102010829,0,278
13301104001,116.354915,39.855318,0,605983753,528945485,20111102010852,0,278
13301104001,116.354917,39.855320,0,605983753,528945485,20111102010957,0,278
13301104001,116.354919,39.855323,0,605983753,528945485,20111102011057,0,278
13301104001,116.354916,39.855319,0,605983753,528945485,20111102011204,0,278
13301104001,116.354919,39.855323,0,605983753,528945485,20111102011241,0,278
13301104001,116.354920,39.855323,0,605983753,528945485,20111102011304,0,278
13301104001,116.354921,39.855325,0,605983753,528945485,20111102011410,0,278
13301104001,116.354921,39.855325,0,605983753,528945485,20111102011511,0,278
13301104001,116.354922,39.855327,0,605983753,528945485,20111102011555,0,278
13301104001,116.354922,39.855327,0,605983753,528945485,20111102011616,0,278
13301104001,116.354918,39.855322,0,605983753,528945485,20111102011701,0,278
13301104001,116.354924,39.855328,0,605983753,528945485,20111102011721,0,278
13301104001,116.354914,39.855318,0,605983753,528945485,20111102011805,0,278
13301104001,116.354919,39.855322,0,605983753,528945485,20111102011826,0,278
13301104001,116.354920,39.855324,0,605983753,528945485,20111102011932,0,278
13301104001,116.354920,39.855323,0,605983753,528945485,20111102012032,0,278
13301104001,116.354915,39.855318,0,605983753,528945485,20111102012138,0,278
13301104001,116.354913,39.855316,0,605983753,528945485,20111102012215,0,278
13301104001,116.354916,39.855319,0,605983753,528945485,20111102012238,0,278
13301104001,116.354917,39.855320,0,605983753,528945485,20111102012343,0,278
